cot_conts_id,cot_conts_name,cot_img_main_url,cot_theme_sub_id,thm_theme_type,thm_conts_type,thm_coord_type,cot_addr_full_old,cot_addr_full_new,cot_coord_data,cot_coord_x,cot_coord_y,cot_tel_no,cot_conts_detail,cot_conts_stat,cot_extra_data_01,cot_extra_data_02,cot_name_01,cot_value_01,cot_name_02,cot_value_02,cot_name_03,cot_value_03,cot_name_04,cot_value_04,cot_name_05,cot_value_05,cot_name_06,cot_value_06,cot_name_07,cot_value_07,cot_name_08,cot_value_08,cot_name_09,cot_value_09,cot_name_10,cot_value_10,cot_name_11,cot_value_11,cot_name_12,cot_value_12,cot_name_13,cot_value_13,cot_name_14,cot_value_14,cot_name_15,cot_value_15,cot_name_16,cot_value_16,cot_name_17,cot_value_17,cot_name_18,cot_value_18,cot_name_19,cot_value_19,cot_name_20,cot_value_20,cot_coord_type,cot_line_pattern,cot_line_color,cot_line_weight,fillcolor,fillpattern,fillpatternsize,cot_movie_url,cot_voice_url,cot_nation_base_area,cot_nation_point_number,cot_conts_lan_type,cot_kw,cot_sub_cate_id,cot_sub_cate_name,최종기점주소,위도,경도
D-5052,여의천(우안),,2-2,2,A,1,서울특별시 서초구 양재동 233,서울특별시 서초구 매헌로 99,"[[127.037796,37.473324],[127.037796,37.473125],[127.03781,37.472942],[127.037796,37.47274],[127.03792,37.47204],[127.03805,37.47119],[127.03813,37.47069],[127.038155,37.470325],[127.03818,37.469997],[127.038246,37.46958],[127.038315,37.46906],[127.03839,37.468254],[127.03847,37.46753],[127.038605,37.466537],[127.03866,37.466095],[127.03873,37.46594],[127.0388,37.46579],[127.03888,37.46567],[127.03906,37.46546],[127.0397,37.464775],[127.04038,37.46409],[127.04086,37.46354],[127.04115,37.46312],[127.04142,37.46278],[127.04207,37.46203],[127.04221,37.461926],[127.04246,37.461857],[127.04268,37.46183],[127.04303,37.46181],[127.04384,37.46182],[127.0442,37.461803],[127.04467,37.461746],[127.045395,37.461613],[127.04609,37.46145],[127.046646,37.461327],[127.04702,37.46121],[127.047295,37.461086],[127.047554,37.460884],[127.04778,37.460655],[127.04791,37.46043],[127.04793,37.4603],[127.04814,37.45995],[127.04831,37.459663],[127.04878,37.459152],[127.04909,37.45879],[127.049484,37.45833],[127.04984,37.45799],[127.05028,37.457493],[127.05062,37.457176],[127.05075,37.45705],[127.05131,37.456703],[127.05148,37.456566],[127.05162,37.456398],[127.05177,37.45617],[127.05186,37.455975],[127.0519,37.455807],[127.052,37.45567],[127.051994,37.45557],[127.05198,37.45547],[127.05199,37.455162],[127.052055,37.455048],[127.05216,37.454895],[127.05223,37.45481],[127.05264,37.454533],[127.053215,37.454235],[127.053734,37.45399],[127.05415,37.453827],[127.054474,37.453655],[127.05464,37.453526],[127.05474,37.453426],[127.05491,37.453285],[127.05516,37.452972],[127.05551,37.452557],[127.05585,37.452244],[127.05597,37.45211],[127.05605,37.451958],[127.05621,37.4514],[127.05631,37.451122],[127.05642,37.450947],[127.056625,37.450703],[127.056786,37.450565],[127.0569,37.45049],[127.05714,37.450394],[127.057625,37.450264],[127.058044,37.45015],[127.05812,37.45011],[127.058136,37.45006],[127.0581,37.450012]]",,,,,Y,,,기점,신원4교 (신원동 136-25),종점,양재천합류부(매헌교),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),3.4,관리부서,서초구 물관리과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,06773,다사59134166,KOR,,2-2,(B)분리형 겸용도로,서울특별시 서초구 매헌로 99,37.4730453,127.036978
D-5051,양재천(좌안),,2-2,2,A,1,서울특별시 강남구 대치동 4-20,,,,,,,Y,,,기점,영동2교,종점,대치교(탄천 합류부),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),3.73,관리부서,강남구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,06332|06285,다사62204466,KOR,,2-2,(B)분리형 겸용도로,서울특별시 강남구 대치동 4-20,37.49882,127.06566
D-5050,양재천(좌안),,2-2,2,A,1,서울특별시 강남구 도곡동 468,,"[[127.04398,37.480045],[127.04374,37.479717],[127.04343,37.479385],[127.043045,37.47894],[127.0423,37.478104],[127.04134,37.477028],[127.040726,37.4764],[127.04009,37.47567],[127.03997,37.47553],[127.03989,37.47547],[127.03964,37.475346],[127.039474,37.475224],[127.0393,37.475117],[127.038956,37.474976],[127.03838,37.47481]]",,,,,N,,,기점,영동1교,종점,영동2교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.8,관리부서,서초구 물관리과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,,다사59684241,KOR,,2-2,(B)분리형 겸용도로,서울특별시 강남구 도곡동 468,37.4878395,127.0438569
D-5049,양재천(좌안-둔치),,2-2,2,A,1,서울특별시 강남구 도곡동 468,,"[[127.04398,37.480045],[127.0437,37.479683],[127.04164,37.47736],[127.04118,37.476864],[127.04093,37.476616],[127.040375,37.47597],[127.039986,37.475555],[127.0399,37.475487],[127.03964,37.475353],[127.03946,37.47522],[127.03932,37.475136],[127.0391,37.475037],[127.03892,37.47498],[127.03835,37.474808],[127.03809,37.474754],[127.037605,37.474747],[127.03746,37.47467],[127.037,37.474323],[127.036385,37.473866],[127.03602,37.47378],[127.0354,37.47363],[127.03489,37.473545],[127.034355,37.473408],[127.033966,37.473293],[127.03363,37.473145],[127.03326,37.472923],[127.03304,37.472782],[127.03295,37.472702],[127.03274,37.47252],[127.03258,37.472397],[127.03252,37.47226],[127.03245,37.47216],[127.032196,37.47193],[127.03185,37.471596],[127.03128,37.47108],[127.03091,37.470715],[127.030495,37.47027],[127.03034,37.47005],[127.03,37.46952],[127.029854,37.46935],[127.0296,37.46908],[127.0293,37.468742],[127.02893,37.468315],[127.02883,37.468163],[127.02877,37.46792],[127.02881,37.467613],[127.02895,37.467278],[127.02911,37.466892],[127.02933,37.466377],[127.02954,37.465855],[127.02978,37.465023],[127.029884,37.464474],[127.02992,37.46427],[127.029915,37.464127],[127.02991,37.464058],[127.02989,37.46397],[127.029816,37.46378],[127.02976,37.4637],[127.02952,37.463375],[127.029205,37.462967],[127.02884,37.46251],[127.02856,37.46213],[127.028336,37.461853],[127.02808,37.46152],[127.027824,37.46118],[127.02762,37.460907],[127.027306,37.460495],[127.02678,37.45979],[127.0262,37.45905],[127.02579,37.458527],[127.0257,37.458447],[127.02557,37.458355],[127.02537,37.458237],[127.024796,37.458],[127.02396,37.457653],[127.02369,37.457535],[127.022766,37.457176],[127.02187,37.456825],[127.02105,37.456497],[127.02042,37.456264],[127.01971,37.456062],[127.01911,37.455948],[127.01725,37.455692],[127.01612,37.455544],[127.015526,37.455482],[127.01501,37.455494],[127.0146,37.45553],[127.01448,37.455494]]",,,,,Y,,,기점,과천시계(서초호반써밋아파트),종점,영동2교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),4.23,관리부서,서초구 물관리과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,,다사59684241,KOR,,2-2,(B)분리형 겸용도로,서울특별시 강남구 도곡동 468,37.4878395,127.0438569
D-5048,양재천(우안),,2-2,2,A,1,서울특별시 강남구 개포동 1239-12,서울특별시 강남구 개포로15길 3-15,,,,,,Y,,,기점,영동2교,종점,대치교(탄천 합류부),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),3.73,관리부서,강남구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,06303,다사59704235,KOR,,2-2,(B)분리형 겸용도로,서울특별시 강남구 개포로15길 3-15,37.4799974,127.0461688
D-5047,양재천(우안),,2-2,2,A,1,서울특별시 강남구 개포동 1279,서울특별시 강남구 개포로15길 3-15,"[[127.04421,37.47954],[127.04397,37.479256],[127.04269,37.47776],[127.04132,37.476154],[127.04079,37.475533],[127.04066,37.47533],[127.040535,37.475185],[127.04038,37.47505],[127.04019,37.47489],[127.03977,37.474625],[127.03909,37.474194],[127.03838,37.47398]]",,,,,N,,,기점,영동1교,종점,영동2교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.8,관리부서,서초구 물관리과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,06303,다사59704235,KOR,,2-2,(B)분리형 겸용도로,서울특별시 강남구 개포로15길 3-15,37.4799974,127.0461688
D-5046,양재천(우안-둔치),,2-2,2,A,1,서울특별시 강남구 개포동 1279,서울특별시 강남구 개포로15길 3-15,"[[127.0442188981233,37.479542540539676],[127.04374567543354,37.47901227608323],[127.0433807342915,37.47857820072608],[127.0429596118494,37.47808419622885],[127.04242621492838,37.477455682352385],[127.04160369577171,37.476483563511636],[127.04077828797676,37.47552491387365],[127.04071106574115,37.475420990983906],[127.04065800800996,37.475312618748255],[127.04049498746153,37.475154242112396],[127.04026722868807,37.47494829121853],[127.04009556195491,37.47481693958623],[127.03976036708522,37.47461055727962],[127.03953501062894,37.47447448643355],[127.03935756703339,37.474363413855464],[127.03903368563518,37.47415704367515],[127.0384128423183,37.473965352678064],[127.03829710326464,37.47393560863162],[127.03819006812148,37.473869828709496],[127.03812013453765,37.47374787440959],[127.0380168286101,37.473535642299694],[127.03791852567426,37.47342935996265],[127.0378,37.473328],[127.0375060486272,37.47337815900655],[127.03743481121494,37.47346802072706],[127.03733365098502,37.473596080188145],[127.03727246105068,37.473661262953485],[127.03717903564404,37.473681160623535],[127.03676104225458,37.473607400774114],[127.0363967540064,37.473536123726994],[127.03606919323981,37.4734694947508],[127.03547620383702,37.47334773440395],[127.0349792179156,37.47324662656259],[127.03458959958098,37.473157210284185],[127.03436379601008,37.47309542860783],[127.03414664178385,37.47300674349062],[127.0337913590238,37.472852057410485],[127.03355750906536,37.4727204380928],[127.0334788781445,37.47263452076829],[127.03348258783535,37.47249255364492],[127.03344643618111,37.472395481413926],[127.03331,37.47231],[127.033005,37.47206],[127.03275,37.47184],[127.03246,37.47166],[127.032135,37.471336],[127.03183,37.471],[127.03119,37.470364],[127.03093,37.470066],[127.03058,37.469578],[127.030136,37.46894],[127.02967234105114,37.46827708625929],[127.02935463275281,37.46799638818619],[127.02926210241479,37.46787434040582],[127.0292428357676,37.4677908887388],[127.02926345887445,37.467658015489725],[127.029366,37.46747],[127.029526,37.467094],[127.02963,37.46683],[127.02987,37.46627],[127.03026,37.46539],[127.03031,37.465137]]",,,,,Y,,,기점,과천시계(보건환경연구원),종점,영동2교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),2.24,관리부서,서초구 물관리과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,06303,다사59704235,KOR,,2-2,(B)분리형 겸용도로,서울특별시 강남구 개포로15길 3-15,37.4799974,127.0461688
D-5043,안양천(좌안),,2-2,2,A,1,서울특별시 양천구 신정동 871-20,,,,,,,Y,,,기점,구일역,종점,오금교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.2,관리부서,구로구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,08103|08018,다사44554572,KOR,,2-2,(B)분리형 겸용도로,서울특별시 양천구 신정동 871-20,37.5162407,126.8521196
D-5042,안양천(좌안),,2-2,2,A,1,서울특별시 금천구 독산동 668-25,,,,,,,Y,,,기점,시흥대교,종점,금천교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.64,관리부서,금천구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,08596|08594,다사45554084,KOR,,2-2,(B)분리형 겸용도로,서울특별시 금천구 독산동 668-25,37.468399,126.8979571
D-5041,안양천(우안),,2-2,2,A,1,서울특별시 강서구 염창동 221-2,,,,,,,Y,,,기점,신정교,종점,한강합수부,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),4.82,관리부서,영등포구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,07537|07536,다사45055068,KOR,,2-2,(B)분리형 겸용도로,서울특별시 강서구 염창동 221-2,37.5553472,126.8725283
D-5040,안양천(우안),,2-2,2,A,1,서울특별시 구로구 신도림동 271-64,,,,,,,Y,,,기점,광명대교(금천구경계),종점,신정교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),3.8,관리부서,구로구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,08200|08204,다사45334650,KOR,,2-2,(B)분리형 겸용도로,서울특별시 구로구 신도림동 271-64,37.50941,126.88285
D-5039,안양천(우안),,2-2,2,A,1,서울특별시 금천구 가산동 535-98,,,,,,,Y,,,기점,기아대교,종점,광명대교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),6.03,관리부서,금천구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,08500,다사44574304,KOR,,2-2,(B)분리형 겸용도로,서울특별시 금천구 가산동 535-98,,
D-5038,세곡천(좌안)-제방위도로,,2-3,2,A,1,서울특별시 강남구 세곡동 1-16,서울특별시 강남구 헌릉로758길 12,,,,,,Y,,,기점,세곡2교,종점,대곡교,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.83,관리부서,강남구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#0070c0,5,#0000FF,0,24.0,,,06371,다사66564090,KOR,,2-3,(B)비분리형 겸용도로,서울특별시 강남구 헌릉로758길 12,37.4678816,127.1214093
D-5037,성북천(우안),,2-3,2,A,1,서울특별시 성북구 보문동7가 111,서울특별시 성북구 안암로 5,,,,,,Y,,,기점,안암2교,종점,청계천 합류점,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.1,관리부서,동대문구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#0070c0,5,#0000FF,0,24.0,,,02859,다사57985341,KOR,,2-3,(B)비분리형 겸용도로,서울특별시 성북구 안암로 5,37.5840748,127.030313
D-5036,성북천(우안),,2-3,2,A,1,서울특별시 성북구 보문동1가 1-1,서울특별시 성북구 보문로30길 14,,,,,,Y,,,기점,보문2교,종점,안암2교,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.2,관리부서,성북구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#0070c0,5,#0000FF,0,24.0,,,02851,다사57515446,KOR,,2-3,(B)비분리형 겸용도로,서울특별시 성북구 보문로30길 14,37.5884056,127.0186578
D-5035,성내천(좌안),,2-2,2,A,1,서울특별시 송파구 신천동 262-1,,,,,,,Y,,,기점,성내교,종점,한강 합류점,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.3,관리부서,송파구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,05505,다사64864736,KOR,,2-2,(B)분리형 겸용도로,서울특별시 송파구 신천동 262-1,37.5184928,127.1030779
D-5034,성내천(좌안),,2-2,2,A,1,서울특별시 송파구 오금동 142-5,서울특별시 송파구 성내천로 88,,,,,,Y,,,기점,거여동 1-18,종점,성내천 물놀이장 앞 목교,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.6,관리부서,송파구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,05740,다사68034470,KOR,,2-2,(B)분리형 겸용도로,서울특별시 송파구 성내천로 88,37.5000427,127.1524815
D-5033,성내천(우안),,2-2,2,A,1,서울특별시 송파구 방이동 88-15,서울특별시 송파구 양재대로 1239,,,,,,Y,,,기점,올림픽공원 청룡교(꿈나무다리 옆),종점,한강 합류점,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),2.3,관리부서,송파구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,05541,다사67204688,KOR,,2-2,(B)분리형 겸용도로,서울특별시 송파구 양재대로 1239,37.5201313,127.1306863
D-5030,불광천(좌안),,2-2,2,A,1,서울특별시 마포구 성산동 342,,"[[126.89969537662802,37.562449587183536],[126.89967945195671,37.56267032115554],[126.8997145140891,37.562886796284296],[126.899734,37.563335],[126.89975342141048,37.56368246746578],[126.89977255912414,37.56411971436577],[126.8997870300254,37.56443300573955],[126.8998039520634,37.56479362783993],[126.89982,37.56515],[126.89982180695092,37.56539082710692],[126.89985678045309,37.565618546468166],[126.8998800617317,37.56624513814546],[126.89992546507406,37.56693718809825],[126.89996275693967,37.56758181404492],[126.90001152790238,37.56856004684899],[126.9000768695673,37.56959016287986],[126.90013,37.570675],[126.90018,37.571465],[126.90022841009645,37.57222735366196],[126.90026,37.572773],[126.90028575222485,37.5731965831427],[126.90033107814018,37.5735461117227],[126.90046,37.573853],[126.90063496137755,37.574133513302634],[126.90085,37.574383],[126.90106,37.574593],[126.9011,37.574615]]",,,,,Y,,,기점,증산교(DMC마포청구아파트 정문 앞),종점,홍제천 합류지점,자전거도로의종류,자전거보행자겸용도로(분리형),총 연장(km),1.6,관리부서,마포구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0100aa,0,,,,,다사46985162,KOR,,2-2,(B)분리형 겸용도로,서울특별시 마포구 성산동 342,37.56775,126.90263
D-5027,불광천(우안),,2-2,2,A,1,서울특별시 마포구 상암동 1167-6,,,,,,,Y,,,기점,중동교,종점,홍제천 합류지점,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.6,관리부서,마포구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,03931|03928,다사47115302,KOR,,2-2,(B)분리형 겸용도로,서울특별시 마포구 상암동 1167-6,37.5715723,126.8728063
D-5025,방학천(좌안),,2-3,2,A,1,서울특별시 도봉구 방학동 724-4,서울특별시 도봉구 마들로18길 9,,,,,,Y,,,기점,모래말다리하류 10m,종점,중랑천합류부,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.3,관리부서,도봉구 물관리과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#0070c0,5,#0000FF,0,24.0,,,01407,다사60076258,KOR,,2-3,(B)비분리형 겸용도로,서울특별시 도봉구 마들로18길 9,37.6616134,127.0486475
D-5024,방학천(우안),,2-3,2,A,1,서울특별시 도봉구 쌍문동 13,서울특별시 도봉구 도당로 22,,,,,,Y,,,기점,제일종합시장,종점,모래말다리하류 10m,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.1,관리부서,도봉구 물관리과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#0070c0,5,#0000FF,0,24.0,,,01393,다사58996241,KOR,,2-3,(B)비분리형 겸용도로,서울특별시 도봉구 도당로 22,37.666259,127.0380315
D-5023,반포천(우안-둔치),,2-2,2,A,1,서울특별시 서초구 반포동 117-13,,"[[126.991615,37.49989],[126.9908,37.49954],[126.9902,37.49935],[126.99006,37.499344],[126.98985,37.499256],[126.9885,37.498833],[126.988174,37.498745],[126.98785,37.49869],[126.98735,37.49868],[126.986946,37.498737],[126.98662,37.49887],[126.98632,37.49909],[126.98583,37.499542],[126.985634,37.499756],[126.98544,37.499905],[126.98494,37.500328],[126.98459,37.500576],[126.98444,37.500694],[126.98432,37.500824],[126.984184,37.500874],[126.98341,37.501343],[126.98327,37.50146],[126.98309,37.501522],[126.982864,37.501633],[126.982574,37.501766],[126.98237,37.501915],[126.982,37.502052],[126.9812,37.502422],[126.980965,37.50252],[126.980606,37.50266],[126.98034,37.502842],[126.979996,37.503323],[126.9797,37.50395],[126.979515,37.50438],[126.97939,37.50479],[126.97929,37.50501],[126.9792,37.50533],[126.979065,37.5056]]",,,,,Y,,,기점,심산기념문화센터 앞(반포동 114-3),종점,올림픽대로(한강경계),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.42,관리부서,서초구 물관리과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,,다사55064463,KOR,,2-2,(B)분리형 겸용도로,서울특별시 서초구 반포동 117-13,37.50312,127.0014
D-5022,목동천(좌안),,2-2,2,A,1,서울특별시 중랑구 신내동 641,서울특별시 중랑구 신내로 202,,,,,,Y,,,기점,신내동 봉화교(신내동 638-2),종점,중랑천 합류부(월릉교합류부),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),2.4,관리부서,중랑구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,02052,다사64225755,KOR,,2-2,(B)분리형 겸용도로,서울특별시 중랑구 신내로 202,37.6165989,127.0940239
D-5021,목감천(좌안),,2-2,2,A,1,경기도 광명시 철산동 626-1,경기도 광명시 안양천로502번길 12,,,,,,Y,,,기점,시경계(광화교),종점,안양천 합류부(광복교),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),3.6,관리부서,구로구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,14223,다사44154413,KOR,,2-2,(B)분리형 겸용도로,경기도 광명시 안양천로502번길 12,,
D-5020,"도봉천(도봉1천,무수천)(좌안)",,2-3,2,A,1,서울특별시 도봉구 도봉동 468-11,,,,,,,Y,,,기점,도봉동 468-5,종점,도봉동 86-1,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.6,관리부서,도봉구 물관리과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#0070c0,5,#0000FF,0,24.0,,,01313,다사58916431,KOR,,2-3,(B)비분리형 겸용도로,서울특별시 도봉구 도봉동 468-11,37.6826056,127.0425405
D-5019,"도봉천(도봉1천,무수천)(우안)",,2-3,2,A,1,서울특별시 도봉구 도봉동 441-11,서울특별시 도봉구 도봉로169길 187-32,,,,,,Y,,,기점,도봉동 468-5,종점,도봉동 86-1,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.6,관리부서,도봉구 물관리과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#0070c0,5,#0000FF,0,24.0,,,01313,다사58946430,KOR,,2-3,(B)비분리형 겸용도로,서울특별시 도봉구 도봉로169길 187-32,37.6786548,127.0416374
D-5018,도림천(좌안),,2-2,2,A,1,서울특별시 구로구 신도림동 271-64,,,,,,,Y,,,기점,구로디지털단지역(구로교),종점,안양천 합류부(신정교),자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),4.6,관리부서,구로구 치수과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,#00b050,5,#0000FF,0,24.0,,,08200|08204,다사45304643,KOR,,2-2,(B)분리형 겸용도로,서울특별시 구로구 신도림동 271-64,37.50941,126.88285
