순서,시설ID,컨텐츠 명,사용유무,테마 타입,x 좌표,y 좌표,좌표 배열,좌표타입,메인 이미지,새 주소,구 주소,우편번호,국가 지점 번호,테마 명,거리,업데이트 일,등록일,이미지 URL1,이미지 URL2,이미지 URL3,이미지 URL4,이미지 URL5,동영상 URL,음성파일 URL,평가 점수,평가자 인원,상세정보 이름 1,상세정보 값 1,상세정보 이름 2,상세정보 값 2,상세정보 이름 3,상세정보 값 3,상세정보 이름 4,상세정보 값 4,상세정보 이름 5,상세정보 값 5,상세정보 이름 6,상세정보 값 6,상세정보 이름 7,상세정보 값 7,상세정보 이름 8,상세정보 값 8,상세정보 이름 9,상세정보 값 9,상세정보 이름 10,상세정보 값 10
601,용산구 거치대 11103419_1649903064723,용산역 측면 이마트입구 자전거보관소,사용,일반,126.9665446,37.52995244,"[126.966544585,37.529952436]",Point,,서울특별시 용산구 한강대로23길 55,서울특별시 용산구 한강로3가 40-999,4377,다사52864798,(친환경)자전거 편의시설,3515.54071,2023-03-27 13:59,2022-04-14 11:24,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",120대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
595,용산구 거치대 정류소-06,용산가족공원 입구 좌측 자전거보관소,사용,일반,126.9822068,37.52017599,"[126.982206793,37.520175988]",Point,,,서울특별시 용산구 용산동6가 168-6,,다사54244689,(친환경)자전거 편의시설,4461.099377,2023-03-27 14:31,2021-12-24 14:48,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",14대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
597,용산구 거치대 관공서-01,용산구문화체육센터(원효1동주민센터) 자전거보관소,사용,일반,126.9678187,37.53739433,"[126.967818728,37.537394334]",Point,,서울특별시 용산구 백범로 350,서울특별시 용산구 문배동 19-2,4368,다사52984880,(친환경)자전거 편의시설,2762.51476,2023-03-27 11:30,2022-02-07 13:07,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",10대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
598,용산구 거치대 정류소-01,용산도서관 자전거보관소,사용,일반,126.97984,37.5524013,"[126.979839956,37.552401296]",Point,,서울특별시 용산구 두텁바위로 160,서울특별시 용산구 후암동 30-84,4328,다사54055046,(친환경)자전거 편의시설,1282.58574,2023-03-27 13:35,2021-12-24 14:52,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",7대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
599,용산구 거치대 지하철-28,용산역 전면광장 자전거보관소,사용,일반,126.9651266,37.5284295,"[126.965126578,37.528429498]",Point,,,서울특별시 용산구 한강로3가 40-999,,다사52744781,(친환경)자전거 편의시설,3697.984536,2023-03-27 13:57,2021-12-24 14:28,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",50대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
603,11103419_1679894669248,용산청소년수련관(이촌1동주민센터) 옆 자전거보관소,사용,일반,126.9734402,37.52127406,"[126.97344017475652,37.521274061416]",Point,,서울특별시 용산구 이촌로71길 24,서울특별시 용산구 이촌동 301-244,4422,다사53474701,(친환경)자전거 편의시설,4289.429718,2023-03-27 14:24,2023-03-27 14:24,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",21대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
619,용산구 거치대 정류소-10,원효로3가버스정류소 자전거보관소,사용,일반,126.9580997,37.53410076,"[126.958099728,37.534100765]",Point,,서울특별시 용산구 원효로41길 5,서울특별시 용산구 원효로3가 56-1,4363,다사52124844,(친환경)자전거 편의시설,3432.724249,2023-03-27 11:05,2022-02-07 11:18,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|버스정류소|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",8대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
633,용산구 거치대 11103419_1649910224351,이촌1동 명지상가 앞 자전거보관소,사용,일반,126.9778233,37.51852862,"[126.977823262,37.518528618]",Point,,서울특별시 용산구 이촌로 280,서울특별시 용산구 이촌동 300-15,4426,다사53854670,(친환경)자전거 편의시설,4572.850882,2023-03-27 14:30,2022-04-14 13:24,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",10대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
654,강동구_거치대_085,일반거치대,사용,일반,127.1348498,37.52486801,"[127.134849838,37.524868008]",Point,,서울특별시 강동구 양재대로 1327,서울특별시 강동구 성내동 450-40,5405,다사67734734,(친환경)자전거 편의시설,16490.19316,2025-03-27 10:26,2023-04-07 15:41,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|상업시설 (세종헤어 ~ 온누리약국)|상업시설 (세종헤어 ~ 온누리약국)|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",5대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
635,용산구 거치대 11103419_1649909368707,이촌2동 새남터성당 자전거보관소,사용,일반,126.9571164,37.52531708,"[126.957116432,37.525317084]",Point,,서울특별시 용산구 이촌로 80-8,서울특별시 용산구 한강로3가 77-9,4374,다사52034747,(친환경)자전거 편의시설,4262.62996,2023-03-27 15:08,2022-04-14 13:09,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",10대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
637,용산구 거치대 관공서-12,이촌2동주민센터 자전거보관소,사용,일반,126.9547625,37.52608591,"[126.954762523,37.52608591]",Point,,서울특별시 용산구 이촌로18길 20,서울특별시 용산구 이촌동 206-2,4374,다사51824756,(친환경)자전거 편의시설,4296.718035,2023-03-27 15:09,2022-02-07 13:21,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",5대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
639,용산구 거치대 관공서-04,이촌2동청소년공부방 자전거보관소,사용,일반,126.9541799,37.52683585,"[126.954179877,37.526835847]",Point,,서울특별시 용산구 이촌로2가길 75,서울특별시 용산구 이촌동 206-29,4374,다사51774764,(친환경)자전거 편의시설,4258.187743,2023-03-27 15:10,2022-02-07 13:11,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",7대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
641,용산구 거치대 지하철-06,이촌역 1번 출구 자전거보관소,사용,일반,126.9737707,37.52275826,"[126.973770662,37.522758261]",Point,,서울특별시 용산구 서빙고로 87,서울특별시 용산구 용산동5가 24-3,4385,다사53504718,(친환경)자전거 편의시설,4140.205862,2023-03-27 14:17,2021-12-24 13:45,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",10대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
643,용산구 거치대 지하철-07,이촌역 3-1번 출구 자전거보관소,사용,일반,126.9753627,37.52166569,"[126.975362665,37.521665692]",Point,,서울특별시 용산구 이촌로65가길 91,서울특별시 용산구 용산동5가 17-69,4423,다사53644705,(친환경)자전거 편의시설,4248.955404,2023-03-27 14:28,2021-12-24 13:48,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",17대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
645,용산구 거치대 지하철-08,이촌역 4번 출구 자전거보관소,사용,일반,126.973233,37.52196493,"[126.973233034,37.521964926]",Point,,서울특별시 용산구 이촌로65가길 23,서울특별시 용산구 이촌동 301-240,4422,다사53454709,(친환경)자전거 편의시설,4221.039935,2023-03-27 14:20,2021-12-24 13:47,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",74대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
647,용산구 거치대 지하철-09,이촌역 5번 출구 자전거보관소,사용,일반,126.9732567,37.52261851,"[126.973256731,37.522618513]",Point,,서울특별시 용산구 서빙고로 69,서울특별시 용산구 용산동5가 19-551,4385,다사53454716,(친환경)자전거 편의시설,4155.638375,2023-03-27 14:19,2021-12-24 13:46,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",14대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
649,용산구 거치대 지하철-30,이태원역 2번 출구 자전거보관소,사용,일반,126.9941613,37.53460551,"[126.994161348,37.534605505]",Point,,서울특별시 용산구 이태원로 179,서울특별시 용산구 이태원동 119-23,4350,다사55304848,(친환경)자전거 편의시설,3538.101029,2023-03-27 14:50,2021-12-24 14:32,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",5대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
651,용산구 거치대 지하철-31,이태원역 3번 출구 자전거보관소,사용,일반,126.9945232,37.53444706,"[126.994523197,37.534447064]",Point,,서울특별시 용산구 이태원로 186,서울특별시 용산구 이태원동 119-23,4406,다사55344846,(친환경)자전거 편의시설,3571.304808,2023-03-27 14:49,2021-12-24 14:33,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",5대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
